4403	update road flooded monday flooded definitely fire work tonight street	train	floods
4404	photo aftermath cyclone debbie via abcnews	train	hurricanes
4405	california wildfire climate change could make problem worse	train	forestfires
4406	shit bro fell bed thought caused earthquake smh	train	earthquakes
4407	ndrf team stationed flood prone area state ministry home affair	train	floods
4408	tiny little earthquake live sf get used	train	earthquakes
4409	qpsmedia hotline call amp check relative caught cyclone debbie area comms find	train	hurricanes
4410	flash flood warning keep building ark	train	floods
4411	california wildfire kill least reported missing wine country via fox news	train	forestfires
4412	ex cyclone debbie made way brissy	train	hurricanes
4413	toronto shop step fort mcmurray bride whose dress lost wildfire via torontostar retailcouncil	test	forestfires
4414	home without power queensland devastation cyclone debbie	train	hurricanes
4415	cnnbrk least people died california wildfire state fire agency director say	train	forestfires
4416	flash flood warning excessive heat warning going boil u instead roast u	test	floods
4417	going check host farm neighbor farm never worn	train	hurricanes
4418	realdonaldtrump way california fire people dying good know president	train	forestfires
4419	california fire continue burn official say taken life home busine	train	forestfires
4420	california wildfire burn acre majorly affecting vineyard throughout wine country	train	forestfires
4421	cyclone debbie hit live school today people queensland please stay safe c	train	hurricanes
4422	non californian understanding great smarta tweet anything get mocked	test	earthquakes
4423	cnn shocked trans canada big oil behind massive wildfire gt perfect example big oil desperate act	train	forestfires
4424	due weather amp ongoing power phone issue hq decided remain closed keep updated change	test	hurricanes
4425	damage due cyclone debbie township airlie beach south northern australian city townsville	test	hurricanes
4426	fort mcmurray wildfire alberta grows firefighter hope rain nbcnews comfort	train	forestfires
4427	northern california wildfire victim help	train	forestfires
4428	hope everyone back home stay stay flooding ex cyclone debbie	train	hurricanes
4429	new story npr deadly wildfire continue burn across northern california	train	forestfires
4430	memorable moment houston july th flood	train	floods
4431	ex resident ymm yyc think admirable job difficult condition well done	train	forestfires
4432	good morning poppy stans flood mention daily know existed glad	train	floods
4433	rt tenerifetommy rt skynews rt skynewstonight people killed wildfire northern california	train	forestfires
4434	insurance country scam got phone call denying claim house damage flood	train	floods
4435	two elderly people man four child sippy creek road tanawha evacuated swift water recu	train	hurricanes
4436	bull shark found puddle cyclone debbie	train	hurricanes
4437	cool earthquake east bay right nd half p	train	earthquakes
4438	canada evacuating people air wildfire via ap	dev	forestfires
4439	mini earthquake sf	train	earthquakes
4440	felt shook th floor pretty good	train	earthquakes
4441	hundred firefighter deployed battle deadly northern california wildfire mike penny promising aid trump	dev	forestfires
4442	classless trump insult california sending warm respect wildfire	test	forestfires
4443	heatwaves flood warning going place thought toronto apparently	test	floods
4444	hi everyone case anyone missed back afterdays cyclone debbie internet lovely see sunshine	train	hurricanes
4445	never felt earthquake hard	test	earthquakes
4446	ianaustinmp sussexfriends note flood labour mp resigning protest labour lost brita	dev	floods
4447	joynewsontv need attitudinal change else suffering flood anytime rain flood prone area	train	floods
4448	canadian convoy wait dawn hoping flee wildfire zone	train	forestfires
4449	holly crap sharknado happened	train	hurricanes
4450	cyclone debbie got shit go australia goddammit guy hear yourselfsuit week least	train	hurricanes
4451	flash flooding concern ohio valley northeast friday morning flash flood watc	train	floods
4452	feeling effect earthquake	train	earthquakes
4453	information alert wildfire may	train	forestfires
4454	everything got ride silky else whip flood rt tyfood lol put wave	train	floods
4455	southeast texas flood much ready hurricane	train	floods
4456	ex cyclone hit south east school kid sent home via abcnews	train	hurricanes
4457	hawleydp shamash please strike one flood	train	floods
4458	cyclone debbie photograph capture trail destruction left across north queensland	train	hurricanes
4459	work earthquake dancing healing child moment downc	test	earthquakes
4460	browain violent thunderstorm flood warning make firework seem tame	train	floods
4461	school cancelled thank cyclone debbie	train	hurricanes
4462	see friend higher emmanuel say flood took away u sad sad	train	floods
4463	currently live flood risk webinar still late join u	train	floods
4464	imgoancrazy travel hill risky rainy season himachal many landslide flood incident prev	train	floods
4465	nwsvegas issued flood advisory southwestern place could see flooding include	train	floods
4466	eye ex heading	dev	hurricanes
4467	thousand flee wildfire ravage california killed	train	forestfires
4468	anyone feel little earthquake	train	earthquakes
4469	killed california wine country wildfire youtube	test	forestfires
4470	everyone need stay calm pwhatch	train	hurricanes
4471	escape wild weather wildlife	train	hurricanes
4472	well plan today cancelled flood water houston	train	floods
4473	whooooo ready simultaneous earthquake basketball twitter	dev	earthquakes
4474	leave racist white hurricane wild fire amp drug end u	train	forestfires
4475	let u play earthquake someone dropped really big keg money earthquake	train	earthquakes
4476	thegarance exactly distraction bannon said flood medium shit well go	train	floods
4477	experiencing first mini earthquake san francisco reminds costa rica	train	earthquakes
4478	pakistan flash flood toll rise death toll flash flood pakistan	train	floods
4479	bad anna sat earthquake shook mean jeopardy	test	earthquakes
4480	break right heavy thunderstorm flash flood warning continues part buck	train	floods
4481	screw earthquake trying watch warrior	train	earthquakes
4482	k people airlifted overnight amid apocalyptic alberta wildfire via youtube	train	forestfires
4483	good day everyone pm est ex tropical cyclone debbie located inland central queensland south west	train	hurricanes
4484	dad died grandpa also lost house flood homeless mom dad mom met broke worked	train	floods
4485	maybe call south african firefighter helped last time wildfire canada	test	forestfires
4486	ready big day hmm cyclone debbie decided throw tree surgery luck would	train	hurricanes
4487	anyone else feel mini earthquake	test	earthquakes
4488	achievement unlocked staying pole earthquake	train	earthquakes
4489	official say home business destroyed dead california wine country wildfire ap	train	forestfires
4490	tourist stranded cyclone debbie evacuated island	train	hurricanes
4491	seen time cuhlmann espouse expertise baseload inertia amp evil	train	hurricanes
4492	woke phone blaring flood warning	train	floods
4493	village brook flow flood defence area mile perimeter see dried charbhardy	train	floods
4494	giant wave plastic garbage could flood study say	train	floods
4495	earthquake san francisco apartment shaking	train	earthquakes
4496	love earthquake twitter	train	earthquakes
4497	recent paper egu esd planetary nature trend frequency amp duration flood nassernajibi amp	test	floods
4498	covered homeowner policy need flood insurance learn risk	train	floods
4499	brisbane office closing due severe weather thought affected	train	hurricanes
4500	complaining though let flood drown u	train	floods
4501	gagood fillinusername ewerickson fun fact nearly every ancient culture earth grand scale flood story	train	floods
4502	lol okay mami flood like female soccer enthusiast could soccer pa	train	floods
4503	kierzofwar flood house hahaha	dev	floods
4504	wildfire disrupts evacuation convoy land convoy evacuati	train	forestfires
4505	bbcnews pm bill mikan santa rosa resident chief ken pimlott california fire director	test	forestfires
4506	thought best part flood getting foot water basement surprise car totaled	train	floods
4507	california wildfire level part santa rosa	test	forestfires
4508	gulabkunwar ashram haridwar either flood disaster sant shri asaram bapu ji devotee al	dev	floods
